  2018	    10	     4	     7	  2.08	287.50	275.33	 28.47	  0.00	7697.80	935.20	 84.25	 84.25	  0.28
  2018	    10	     4	     8	  1.87	275.70	276.21	135.53	  0.00	6515.44	791.56	 85.19	 85.19	  0.28
  2018	    10	     4	     9	  2.46	304.00	277.73	242.18	  0.00	4933.62	599.38	 86.42	 86.42	  0.28
  2018	    10	     4	    10	  2.60	292.90	279.37	360.32	  0.00	4768.66	579.34	 86.51	 86.51	  0.28
  2018	    10	     4	    11	  3.53	281.80	280.55	394.68	  0.00	4815.92	585.08	 86.03	 86.03	  0.28
  2018	    10	     4	    12	  3.73	289.40	281.10	390.70	  0.00	5200.23	631.77	 85.98	 85.98	  0.28
  2018	    10	     4	    13	  3.35	285.20	281.79	333.18	  0.00	4842.67	588.33	 80.19	 80.19	  0.28
  2018	    10	     4	    14	  3.33	241.30	282.25	277.32	  0.00	6495.83	789.17	 85.26	 85.26	  0.28
  2018	    10	     4	    15	  2.76	223.40	281.84	111.75	  0.00	8236.37	1000.63	 83.81	 83.81	  0.28
  2018	    10	     4	    16	  2.86	193.50	281.39	 71.83	  0.00	8855.19	1075.81	 79.40	 79.40	  0.28
  2018	    10	     4	    17	  3.11	213.90	281.04	 20.79	  0.00	7670.16	931.84	 83.74	 83.74	  0.28
  2018	    10	     4	    18	  2.76	197.40	280.13	  0.64	  0.00	5539.96	673.04	 83.59	 83.59	  0.28
  2018	    10	     4	    19	  2.29	171.50	279.59	  0.00	  0.00	4180.16	507.84	 84.40	 84.40	  0.28
  2018	    10	     4	    20	  3.16	153.90	279.47	  0.00	  0.00	3165.43	384.57	 87.12	 87.12	  0.28
  2018	    10	     4	    21	  4.72	198.10	279.68	  0.00	  0.00	2280.00	277.00	 88.85	 88.85	  0.28
  2018	    10	     4	    22	  4.70	203.20	280.81	  0.00	  0.00	1551.51	188.49	 90.02	 90.02	  0.28
  2018	    10	     4	    23	  3.67	212.50	281.03	  0.00	  0.00	1005.81	122.19	 90.10	 90.10	  0.28
  2018	    10	     5	     0	  2.99	214.70	281.55	  0.00	  0.00	744.55	 90.45	 89.95	 89.95	  0.28
  2018	    10	     5	     1	  2.44	215.00	281.93	  0.00	  0.00	551.94	 67.06	 87.63	 87.63	  0.28
  2018	    10	     5	     2	  3.35	234.40	282.37	  0.00	  0.00	403.93	 49.07	 88.13	 88.13	  0.28
  2018	    10	     5	     3	  4.88	232.50	283.24	  0.00	  0.00	468.13	 56.87	 87.43	 87.43	  0.28
  2018	    10	     5	     4	  3.84	218.20	283.66	  0.00	  0.00	804.29	 97.71	 87.77	 87.77	  0.28
  2018	    10	     5	     5	  4.41	229.80	283.88	  0.00	  0.00	2604.57	316.43	 89.03	 89.03	  0.28
  2018	    10	     5	     6	  5.58	237.60	284.55	  0.27	  0.00	6206.03	753.97	 86.49	 86.49	  0.28
  2018	    10	     5	     7	  6.09	242.40	285.53	  4.24	  0.00	7176.17	871.83	 85.66	 85.66	  0.28
  2018	    10	     5	     8	  6.22	254.00	285.91	 22.54	  0.00	6065.15	736.85	 86.77	 86.77	  0.28
  2018	    10	     5	     9	  6.66	254.20	286.44	 59.48	  0.00	4885.47	593.53	 86.35	 86.35	  0.28
  2018	    10	     5	    10	  6.57	265.20	286.95	160.28	  0.00	5109.28	620.72	 86.13	 86.13	  0.28
  2018	    10	     5	    11	  7.39	263.20	288.01	276.70	  0.00	5526.58	671.42	 86.08	 86.08	  0.28
  2018	    10	     5	    12	  7.78	272.40	288.50	393.07	  0.00	6336.22	769.78	 85.32	 85.32	  0.28
  2018	    10	     5	    13	  7.57	270.90	288.95	360.15	  0.00	7103.06	862.94	 85.00	 85.00	  0.28
  2018	    10	     5	    14	  3.55	282.40	288.93	261.85	  0.00	7770.03	943.97	 83.66	 83.66	  0.28
  2018	    10	     5	    15	  3.92	271.00	288.19	149.63	  0.00	8871.24	1077.76	 81.69	 81.69	  0.28
  2018	    10	     5	    16	  3.06	256.20	287.53	 96.17	  0.00	9048.68	1099.32	 80.34	 80.34	  0.28
  2018	    10	     5	    17	  4.29	247.40	286.86	 28.22	  0.00	7973.33	968.67	 82.09	 82.09	  0.28
  2018	    10	     5	    18	  3.70	254.20	285.91	  1.18	  0.00	6109.73	742.27	 84.76	 84.76	  0.28
  2018	    10	     5	    19	  2.51	242.40	285.12	  0.00	  0.00	4396.83	534.17	 86.29	 86.29	  0.28
  2018	    10	     5	    20	  3.49	255.80	283.71	  0.00	  0.00	3518.54	427.46	 88.74	 88.74	  0.28
  2018	    10	     5	    21	  3.90	249.20	283.41	  0.00	  0.00	2751.70	334.30	 88.50	 88.50	  0.28
  2018	    10	     5	    22	  4.10	249.50	283.50	  0.00	  0.00	2048.17	248.83	 88.98	 88.98	  0.28
  2018	    10	     5	    23	  4.25	245.10	282.24	  0.00	  0.00	1583.61	192.39	 89.98	 89.98	  0.28
  2018	    10	     6	     0	  4.75	245.30	282.35	  0.00	  0.00	1072.68	130.32	 90.77	 90.77	  0.28
  2018	    10	     6	     1	  4.24	243.60	282.26	  0.00	  0.00	761.49	 92.51	 89.96	 89.96	  0.28
  2018	    10	     6	     2	  5.02	246.10	282.11	  0.00	  0.00	591.18	 71.82	 89.53	 89.53	  0.28
  2018	    10	     6	     3	  4.71	247.20	282.28	  0.00	  0.00	526.09	 63.91	 90.49	 90.49	  0.28
  2018	    10	     6	     4	  4.10	248.00	282.46	  0.00	  0.00	519.84	 63.16	 90.37	 90.37	  0.28
  2018	    10	     6	     5	  2.99	254.60	282.52	  0.00	  0.00	693.72	 84.28	 88.86	 88.86	  0.28
  2018	    10	     6	     6	  2.83	251.30	282.40	  0.16	  0.00	1333.05	161.95	 90.59	 90.59	  0.28
  2018	    10	     6	     7	  3.42	240.70	282.38	  7.85	  0.00	2107.02	255.98	 91.00	 91.00	  0.28
  2018	    10	     6	     8	  3.41	245.80	282.38	 43.29	  0.00	2841.76	345.24	 89.65	 89.65	  0.28
  2018	    10	     6	     9	  4.21	271.90	282.77	124.70	  0.00	4439.63	539.37	 88.36	 88.36	  0.28
  2018	    10	     6	    10	  4.49	292.60	283.30	179.15	  0.00	5639.82	685.18	 86.29	 86.29	  0.28
  2018	    10	     6	    11	  2.55	282.60	283.88	267.57	  0.00	6488.69	788.31	 84.73	 84.73	  0.28
  2018	    10	     6	    12	  3.91	290.80	284.08	232.88	  0.00	6537.74	794.26	 84.75	 84.75	  0.28
  2018	    10	     6	    13	  3.91	276.70	284.37	230.85	  0.00	6630.47	805.53	 84.83	 84.83	  0.28
  2018	    10	     6	    14	  3.00	288.00	284.12	138.97	  0.00	6575.19	798.81	 85.50	 85.50	  0.28
  2018	    10	     6	    15	  2.26	259.70	283.94	 80.52	  0.00	6552.89	796.11	 85.24	 85.24	  0.28
  2018	    10	     6	    16	  2.36	264.90	283.63	 56.52	  0.00	6600.15	801.85	 85.31	 85.31	  0.28
  2018	    10	     6	    17	  1.87	275.20	283.24	 14.86	  0.00	6264.88	761.12	 86.19	 86.19	  0.28
  2018	    10	     6	    18	  1.13	227.50	282.78	  0.48	  0.00	4969.29	603.71	 86.44	 86.44	  0.28
  2018	    10	     6	    19	  1.50	258.70	282.13	  0.00	  0.00	3685.28	447.72	 87.46	 87.46	  0.28
  2018	    10	     6	    20	  2.18	250.30	281.69	  0.00	  0.00	3100.34	376.66	 88.84	 88.84	  0.28
  2018	    10	     6	    21	  1.60	266.10	281.53	  0.00	  0.00	2633.11	319.89	 89.28	 89.28	  0.28
  2018	    10	     6	    22	  2.30	318.10	281.37	  0.00	  0.00	2103.45	255.55	 88.81	 88.81	  0.28
  2018	    10	     6	    23	  1.33	291.90	281.32	  0.00	  0.00	1672.78	203.22	 90.22	 90.22	  0.28
  2018	    10	     7	     0	  1.43	283.70	281.55	  0.00	  0.00	1308.97	159.03	 90.70	 90.70	  0.28
  2018	    10	     7	     1	  1.29	300.60	281.05	  0.00	  0.00	938.04	113.96	 91.51	 91.51	  0.28
  2018	    10	     7	     2	  0.40	332.10	280.93	  0.00	  0.00	683.02	 82.98	 90.32	 90.32	  0.28
  2018	    10	     7	     3	  1.88	322.40	280.79	  0.00	  0.00	642.00	 78.00	 91.78	 91.78	  0.28
  2018	    10	     7	     4	  1.72	306.10	280.27	  0.00	  0.00	535.89	 65.11	 89.89	 89.89	  0.28
  2018	    10	     7	     5	  2.82	319.70	280.39	  0.00	  0.00	544.81	 66.19	 90.78	 90.78	  0.28
  2018	    10	     7	     6	  2.56	346.90	279.98	  0.08	  0.00	807.85	 98.15	 89.29	 89.29	  0.28
  2018	    10	     7	     7	  2.98	344.40	279.44	  7.93	  0.00	1207.32	146.68	 91.87	 91.87	  0.28
  2018	    10	     7	     8	  2.92	349.40	279.69	 28.75	  0.00	1588.07	192.93	 90.84	 90.84	  0.28
  2018	    10	     7	     9	  3.96	352.10	279.78	 61.35	  0.00	2686.61	326.39	 89.30	 89.30	  0.28
  2018	    10	     7	    10	  3.27	345.80	280.13	253.18	  0.00	4388.81	533.19	 87.60	 87.60	  0.28
  2018	    10	     7	    11	  4.14	342.10	281.25	358.77	  0.00	5636.26	684.74	 86.40	 86.40	  0.28
  2018	    10	     7	    12	  4.68	343.60	282.63	437.45	  0.00	6593.02	800.98	 85.40	 85.40	  0.28
  2018	    10	     7	    13	  3.93	338.00	283.27	418.65	  0.00	6897.08	837.92	 85.17	 85.17	  0.28
  2018	    10	     7	    14	  3.18	344.00	283.13	361.75	  0.00	7188.66	873.34	 84.59	 84.59	  0.28
  2018	    10	     7	    15	  2.08	345.70	283.31	277.50	  0.00	7488.26	909.74	 83.37	 83.37	  0.28
  2018	    10	     7	    16	  2.58	314.30	282.89	162.60	  0.00	7272.47	883.53	 82.59	 82.59	  0.28
  2018	    10	     7	    17	  1.38	323.50	281.58	 35.70	  0.00	6839.12	830.88	 83.55	 83.55	  0.28
  2018	    10	     7	    18	  0.50	270.10	279.59	  1.26	  0.00	6021.46	731.54	 84.24	 84.24	  0.28
  2018	    10	     7	    19	  1.37	217.70	277.19	  0.00	  0.00	4930.94	599.06	 86.23	 86.23	  0.28
  2018	    10	     7	    20	  1.29	206.70	276.02	  0.00	  0.00	4066.02	493.98	 88.17	 88.17	  0.28
  2018	    10	     7	    21	  1.55	174.50	274.75	  0.00	  0.00	2716.03	329.97	 89.69	 89.69	  0.28
  2018	    10	     7	    22	  2.80	201.30	273.94	  0.00	  0.00	1617.49	196.51	 91.43	 91.43	  0.28
  2018	    10	     7	    23	  2.50	183.00	274.28	  0.00	  0.00	1040.58	126.42	 91.87	 91.87	  0.28
  2018	    10	     8	     0	  2.35	201.20	276.26	  0.00	  0.00	619.71	 75.29	 90.70	 90.70	  0.28
  2018	    10	     8	     1	  2.13	191.60	276.23	  0.00	  0.00	427.11	 51.89	 89.23	 89.23	  0.28
  2018	    10	     8	     2	  1.97	178.10	277.68	  0.00	  0.00	315.65	 38.35	 86.25	 86.25	  0.28
  2018	    10	     8	     3	  2.94	199.40	278.30	  0.00	  0.00	350.43	 42.57	 88.46	 88.46	  0.28
  2018	    10	     8	     4	  2.20	185.60	279.27	  0.00	  0.00	696.40	 84.60	 89.56	 89.56	  0.28
  2018	    10	     8	     5	  2.95	212.10	279.14	  0.00	  0.00	3115.50	378.50	 89.00	 89.00	  0.28
  2018	    10	     8	     6	  2.54	208.60	278.97	  0.16	  0.00	6980.01	847.99	 84.61	 84.61	  0.28
  2018	    10	     8	     7	  3.59	217.10	279.52	  8.77	  0.00	7494.50	910.50	 84.65	 84.65	  0.28
  2018	    10	     8	     8	  3.91	216.60	280.10	 31.15	  0.00	6708.05	814.95	 85.42	 85.42	  0.28
  2018	    10	     8	     9	  6.41	219.90	280.87	 72.73	  0.00	4955.91	602.09	 86.25	 86.25	  0.28
  2018	    10	     8	    10	  6.58	200.70	280.88	107.10	  0.00	4731.21	574.79	 84.60	 84.60	  0.28
  2018	    10	     8	    11	  7.31	201.50	280.53	152.60	  0.00	4698.22	570.78	 84.35	 84.35	  0.28
  2018	    10	     8	    12	  6.15	212.00	280.33	140.40	  0.00	4996.04	606.96	 84.85	 84.85	  0.28
  2018	    10	     8	    13	  5.89	214.30	281.14	 74.39	  0.00	4911.33	596.67	 84.84	 84.84	  0.28
  2018	    10	     8	    14	  5.67	212.20	281.77	 61.21	  0.00	5806.57	705.43	 84.54	 84.54	  0.28
  2018	    10	     8	    15	  5.40	216.60	282.06	 40.38	  0.00	7495.39	910.61	 82.47	 82.47	  0.28
  2018	    10	     8	    16	  4.06	220.80	282.43	 57.46	  0.00	8339.80	1013.20	 79.22	 79.22	  0.28
  2018	    10	     8	    17	  4.48	227.30	282.81	 14.84	  0.00	7079.87	860.13	 75.63	 75.63	  0.28
  2018	    10	     8	    18	  4.35	225.90	283.52	  0.39	  0.00	5201.12	631.88	 84.63	 84.63	  0.28
  2018	    10	     8	    19	  4.17	229.60	284.00	  0.00	  0.00	3712.03	450.97	 85.96	 85.96	  0.28
  2018	    10	     8	    20	  3.96	225.30	283.96	  0.00	  0.00	2846.22	345.78	 86.49	 86.49	  0.28
  2018	    10	     8	    21	  3.62	221.00	284.00	  0.00	  0.00	1929.58	234.42	 68.01	 68.01	  0.28
  2018	    10	     8	    22	  3.63	216.70	283.83	  0.00	  0.00	1338.40	162.60	 56.01	 56.01	  0.28
  2018	    10	     8	    23	  3.66	223.70	283.72	  0.00	  0.00	877.40	106.60	 57.76	 57.76	  0.28
  2018	    10	     9	     0	  4.23	229.90	283.78	  0.00	  0.00	617.93	 75.07	 63.99	 63.99	  0.28
  2018	    10	     9	     1	  4.63	230.40	283.65	  0.00	  0.00	458.32	 55.68	 61.63	 61.63	  0.28
  2018	    10	     9	     2	  3.49	225.50	283.82	  0.00	  0.00	331.70	 40.30	 69.36	 69.36	  0.28
  2018	    10	     9	     3	  4.24	226.80	283.94	  0.00	  0.00	415.52	 50.48	 71.14	 71.14	  0.28
  2018	    10	     9	     4	  3.90	222.90	284.21	  0.00	  0.00	747.22	 90.78	 75.09	 75.09	  0.28
  2018	    10	     9	     5	  4.03	214.30	284.52	  0.00	  0.00	2864.05	347.95	 84.53	 84.53	  0.28
  2018	    10	     9	     6	  3.62	231.10	284.20	  0.09	  0.00	6654.55	808.45	 79.27	 79.27	  0.28
  2018	    10	     9	     7	  4.01	221.40	284.41	  9.15	  0.00	7693.34	934.66	 82.89	 82.89	  0.28
  2018	    10	     9	     8	  4.01	221.60	284.77	 41.53	  0.00	6573.40	798.60	 84.79	 84.79	  0.28
  2018	    10	     9	     9	  3.79	223.60	285.14	136.09	  0.00	4920.24	597.76	 85.75	 85.75	  0.28
  2018	    10	     9	    10	  4.54	244.40	286.05	225.53	  0.00	4574.28	555.72	 85.78	 85.78	  0.28
  2018	    10	     9	    11	  6.50	251.50	287.10	166.35	  0.00	4567.14	554.86	 84.83	 84.83	  0.28
  2018	    10	     9	    12	  6.85	246.30	288.12	152.13	  0.00	5058.45	614.55	 84.91	 84.91	  0.28
  2018	    10	     9	    13	  4.50	227.50	288.17	140.95	  0.00	5248.38	637.62	 84.57	 84.57	  0.28
  2018	    10	     9	    14	  4.68	230.50	287.73	 79.33	  0.00	5840.45	709.55	 84.92	 84.92	  0.28
  2018	    10	     9	    15	  5.77	246.30	287.58	 37.87	  0.00	7626.47	926.53	 83.04	 83.04	  0.28
  2018	    10	     9	    16	  6.48	249.10	288.09	 32.58	  0.00	8429.86	1024.14	 80.24	 80.24	  0.28
  2018	    10	     9	    17	  5.07	244.60	287.98	  7.99	  0.00	7422.27	901.73	 81.00	 81.00	  0.28
  2018	    10	     9	    18	  5.33	241.20	287.64	  0.35	  0.00	5393.72	655.28	 83.57	 83.57	  0.28
  2018	    10	     9	    19	  4.86	248.30	287.28	  0.00	  0.00	3984.88	484.12	 85.44	 85.44	  0.28
  2018	    10	     9	    20	  6.29	252.40	287.24	  0.00	  0.00	2890.80	351.20	 86.83	 86.83	  0.28
  2018	    10	     9	    21	  5.91	255.70	287.31	  0.00	  0.00	1874.29	227.71	 73.79	 73.79	  0.28
  2018	    10	     9	    22	  6.90	253.40	287.37	  0.00	  0.00	1734.70	210.75	 73.79	 73.79	  0.28
  2018	    10	     9	    23	  5.50	259.90	287.19	  0.00	  0.00	1193.75	145.03	 73.79	 73.79	  0.28
  2018	    10	    10	     0	  5.95	265.80	286.89	  0.00	  0.00	822.02	 99.87	 73.79	 73.79	  0.28
  2018	    10	    10	     1	  8.13	262.50	286.88	  0.00	  0.00	579.29	 70.38	 73.79	 73.79	  0.28
  2018	    10	    10	     2	  6.57	269.60	286.85	  0.00	  0.00	449.75	 54.64	 73.79	 73.79	  0.28
  2018	    10	    10	     3	  6.45	266.40	287.08	  0.00	  0.00	440.40	 53.50	 73.79	 73.79	  0.28
  2018	    10	    10	     4	  5.81	271.00	287.13	  0.00	  0.00	775.75	 94.25	 85.01	 85.01	  0.28
  2018	    10	    10	     5	  4.75	282.20	287.13	  0.00	  0.00	2900.61	352.39	 87.87	 87.87	  0.28
  2018	    10	    10	     6	  5.45	277.40	287.22	  0.04	  0.00	6682.19	811.81	 84.09	 84.09	  0.28
  2018	    10	    10	     7	  3.91	273.40	287.19	  4.85	  0.00	7693.34	934.66	 83.07	 83.07	  0.28
  2018	    10	    10	     8	  4.13	275.50	287.09	 18.21	  0.00	6558.24	796.76	 84.24	 84.24	  0.28
  2018	    10	    10	     9	  4.00	273.60	287.10	 45.26	  0.00	4864.07	590.93	 85.48	 85.48	  0.28
  2018	    10	    10	    10	  4.53	282.90	287.29	 70.78	  0.00	4465.49	542.51	 84.39	 84.39	  0.28
  2018	    10	    10	    11	  4.46	286.50	287.81	222.03	  0.00	4699.11	570.89	 84.50	 84.50	  0.28
  2018	    10	    10	    12	  3.23	279.70	288.57	303.57	  0.00	5009.41	608.59	 84.21	 84.21	  0.28
  2018	    10	    10	    13	  2.56	284.30	288.42	153.05	  0.00	5182.40	629.60	 84.70	 84.70	  0.28
  2018	    10	    10	    14	  3.04	263.60	288.08	 75.05	  0.00	6173.93	750.07	 84.09	 84.09	  0.28
  2018	    10	    10	    15	  2.72	256.90	287.95	 50.42	  0.00	7880.59	957.41	 81.23	 81.23	  0.28
  2018	    10	    10	    16	  2.71	259.10	287.78	 30.98	  0.00	8552.91	1039.09	 79.97	 79.97	  0.28
  2018	    10	    10	    17	  2.36	251.80	287.54	  5.85	  0.00	7555.13	917.87	 81.02	 81.02	  0.28
  2018	    10	    10	    18	  3.08	261.50	287.32	  0.17	  0.00	5268.89	640.11	 83.74	 83.74	  0.28
